X_73,X_124,X_90,X_43,X_56,X_515,X_786,X_576,X_412,X_686,X_404,X_413,X_415,X_718,X_651,X_428,X_828,X_574,X_483,X_416,X_539,X_437,X_60,X_900,X_52,X_792,X_571,X_126,X_435,X_63,X_807,X_500,X_543,X_440,X_453,X_448,X_596,X_674,X_555,X_871,X_502,X_58,X_460,Y_Quality,Y_Class,PRODUCT_ID,PRODUCT_CODE,TIMESTAMP
10.06,,36.0,79.7,70.3,154.0,18.14563107,0.2,35.7,0.05,38.89795918,34.73225806,168.0,17.09677419,458.60714289999993,-46.0,12.0,0.27,168.0,161.483871,15.0,421.0,69.8,2.0,78.0,411.9032258,20.0,21083.0,420.0,76.4,8.3,174.54,14.0,27.05903226,410.14285710000007,2526.0,0.2,26.6,12.9,0.09,311.6545455,73.5,87.93877551,0.52765,1,TRAIN_754,T_31,2022-10-20 20:19
10.19,11163.0,35.0,78.6,66.5,153.1,18.07,0.1,36.2,0.06,39.46938776,35.11935484,168.0,17.09677419,460.8235294,-46.90909091,12.0,0.22,170.8,165.80645159999997,10.0,421.0,70.0,0.0,76.9,410.9354839,26.0,,409.0,73.7,8.3,173.92903230000002,13.0,27.07,409.4897959,2523.0,0.1,26.6,14.9,0.08,311.3454545,75.0,87.89795918,0.52985,1,TRAIN_755,T_31,2022-10-20 20:27
10.22,11355.0,35.0,78.6,66.5,154.5,17.99056604,0.2,37.2,0.07,37.85714286,36.05483871,183.0,16.96774194,456.9473684,-52.0,12.0,0.27,171.9,179.16129030000002,16.0,419.0,70.0,1.0,76.9,411.483871,21.0,,420.0,73.7,8.7,174.8483871,12.0,27.06645161,410.10204080000005,2519.0,0.2,26.6,12.9,0.08,303.8727273,75.0,87.87755102,0.53269,1,TRAIN_756,T_31,2022-10-21 1:36
10.12,,36.0,79.7,70.3,157.1,18.09009009,0.2,37.2,0.06,38.85714286,36.03333333,179.0,17.16666667,461.1219512,-54.54545455,12.0,0.2,169.0,170.43333330000002,14.0,416.0,69.8,1.0,78.0,412.4666667,24.0,21247.0,411.0,76.4,8.5,174.9354839,12.0,27.089,409.4489796,2517.0,0.4,26.6,14.1,0.09,311.3818182,73.5,87.67346939,0.52997,1,TRAIN_757,T_31,2022-10-21 1:44
10.44,,34.0,79.4,70.5,160.0,18.07894737,0.2,35.2,0.05,38.83673469,34.65806452,170.0,17.41935484,464.7906977,-53.81818182,12.0,0.21,168.1,165.7096774,15.0,385.0,69.4,1.0,78.0,411.3548387,21.0,21343.0,386.0,75.7,8.3,172.9,15.0,27.09354839,410.122449,2522.0,0.2,26.6,14.4,0.08,311.9636364,73.4,87.87755102,0.54381,2,TRAIN_758,T_31,2022-10-21 3:49
10.58,11579.0,34.0,78.4,67.4,158.4,18.05714286,0.2,36.7,0.07,39.0,35.92580645,177.0,17.29032258,464.93478260000006,-54.25925926,12.0,0.28,170.9,171.7096774,18.0,400.0,69.5,1.0,77.0,412.3225806,21.0,,423.0,73.2,8.5,171.9724138,14.0,27.09322581,410.3469388,2526.0,0.4,26.6,10.5,0.08,313.9259259,74.8,87.79591837,0.54735,2,TRAIN_759,T_31,2022-10-21 3:57
10.15,,35.0,79.4,70.5,155.0,18.06542056,0.2,36.7,0.05,38.83673469,36.13548387,181.0,17.19354839,458.3846154,-44.90909091,11.0,0.21,171.5,177.6451613,17.0,401.0,69.4,1.0,78.0,412.3548387,26.0,21462.0,409.0,75.7,8.7,175.18387099999998,13.0,27.07387097,410.4081633,2520.0,0.2,26.62258065,14.7,0.08,304.3818182,73.4,87.79591837,0.53228,1,TRAIN_760,T_31,2022-10-21 5:57
10.31,11710.0,35.0,78.4,67.4,159.0,18.11965812,0.2,36.2,0.05,38.36734694,35.71666667,181.0,17.13333333,457.902439,-46.90909091,12.0,0.24,177.8,176.4666667,18.0,400.0,69.5,2.0,77.0,412.2333333,22.0,,386.0,73.2,8.6,173.8,14.0,27.07233333,410.5510204,2523.0,0.3,26.6,7.6,0.08,302.8727273,74.8,87.91836735,0.53479,1,TRAIN_761,T_31,2022-10-21 6:05
10.12,,36.0,79.4,70.5,150.2,18.08035714,0.1,36.2,0.06,38.2244898,35.78333333,181.0,17.2,452.2941176,-47.09090909,12.0,0.26,166.5,174.0333333,14.0,419.0,69.4,1.0,78.0,411.7333333,23.0,21703.0,420.0,75.7,8.6,173.4935484,15.0,27.08166667,410.122449,2521.0,0.3,26.61333333,12.4,0.08,305.9818182,73.4,87.97959184,0.52921,1,TRAIN_762,T_31,2022-10-21 11:40
10.12,,35.0,79.4,70.5,153.9,18.08695652,0.2,36.2,0.07,38.38775510000001,35.47419355,173.0,17.19354839,454.45,-45.45454545,12.0,0.25,170.7,169.80645159999997,16.0,388.0,69.4,3.0,78.0,411.6129032,19.0,21718.0,390.0,75.7,8.4,173.96129030000003,13.0,27.06870968,409.8367347,2519.0,0.2,26.6,7.1,0.08,305.5454545,73.4,87.55102041,0.53332,1,TRAIN_763,T_31,2022-10-21 11:48
10.12,,36.0,79.4,70.5,166.0,18.09345794,0.2,36.2,0.05,38.44897959,35.57096774,170.0,17.06451613,456.7948718,-53.63636364,12.0,0.26,174.9,167.32258059999998,13.0,400.0,69.4,3.0,78.0,411.9032258,23.0,21934.0,409.0,75.7,8.4,175.7322581,16.0,27.08612903,409.8367347,2514.0,0.2,26.6,5.1,0.09,307.1636364,73.4,87.69387755,0.53078,1,TRAIN_764,T_31,2022-10-21 16:35
10.12,,35.0,79.4,70.5,160.0,18.11214953,0.3,37.7,0.08,38.53061224,36.06774194,185.0,17.06451613,455.5454545,-56.0,12.0,0.26,175.7,177.3548387,15.0,400.0,69.4,2.0,78.0,411.38709680000005,23.0,21949.0,392.0,75.7,8.8,172.8258065,14.0,27.08774194,409.7755102,2515.0,0.4,26.6,13.8,0.09,311.0727273,73.4,87.85714286,0.53041,1,TRAIN_765,T_31,2022-10-21 16:43
10.12,,36.0,79.4,70.5,158.7,18.15454545,0.2,36.7,0.05,38.7755102,35.62,174.0,16.96666667,459.1219512,-53.27272727,12.0,0.28,175.0,170.7333333,18.0,388.0,69.4,1.0,78.0,411.5666667,23.0,22139.0,409.0,75.7,8.5,171.016129,14.0,27.07866667,410.1632653,2520.0,0.1,26.6,16.6,0.09,304.0363636,73.4,87.93877551,0.53093,1,TRAIN_766,T_31,2022-10-21 21:45
10.22,12378.0,35.0,78.4,67.4,159.3,18.11965812,0.2,36.2,0.04,38.69387755,34.57419355,173.0,16.80645161,459.6571429,-53.45454545,12.0,0.25,174.6,167.516129,13.0,399.0,69.5,0.0,77.0,411.483871,23.0,,409.0,73.2,8.5,174.2967742,12.0,27.06838710000001,409.5714286000001,2532.0,0.4,26.6,15.6,0.08,306.8727273,74.8,87.77551020000001,0.53694,2,TRAIN_767,T_31,2022-10-21 21:53
10.19,12612.0,35.0,78.4,67.4,160.0,18.0619469,0.1,36.7,0.06,39.24489796,35.93548387,178.0,17.61290323,460.2702703,-47.45454545,12.0,0.27,178.0,173.5483871,16.0,418.0,69.5,1.0,77.0,412.0322581,22.0,,409.0,73.2,8.5,178.8322581,18.0,27.05290323,409.7959184,2524.0,0.3,26.60967742,14.1,0.08,303.2909091,74.8,87.71428571,0.53202,1,TRAIN_768,T_31,2022-10-22 1:39
10.09,,36.0,79.4,70.5,151.4,18.11009174,0.2,36.2,0.06,39.2244898,34.82666667,175.0,17.73333333,460.7,-46.72727273,12.0,0.28,167.8,168.66666669999998,18.0,394.0,69.4,1.0,78.0,411.4666667,25.0,22407.0,392.0,75.7,8.5,171.19354840000003,14.0,27.072,409.7142857,2521.0,0.2,26.6,10.6,0.08,304.0727273,73.4,87.71428571,0.52974,1,TRAIN_769,T_31,2022-10-22 1:47
10.25,12858.0,35.0,78.4,67.4,154.1,18.09821429,0.2,36.7,0.07,38.78,35.4,174.0,18.2,461.125,-53.45454545,12.0,0.2,170.0,168.3,16.0,399.0,69.5,1.0,77.0,412.1,21.0,,378.0,73.2,8.5,173.6419355,13.0,27.08033333,410.02,2512.0,0.3,26.6,15.5,0.08,304.47272730000003,74.8,87.9,0.53619,2,TRAIN_770,T_31,2022-10-22 6:16
10.06,,36.0,79.4,70.5,154.6,18.07476636,0.2,36.2,0.05,38.79591837,35.27,174.0,18.0,458.775,-55.45454545,12.0,0.24,176.1,167.6333333,24.0,400.0,69.4,1.0,78.0,412.0333333,19.0,22653.0,387.0,75.7,8.5,174.11935480000002,21.0,27.075,410.85714289999993,2520.0,0.3,26.6,11.8,0.08,303.9454545,73.4,87.85714286,0.52867,1,TRAIN_771,T_31,2022-10-22 6:24
10.19,13099.0,35.0,78.4,67.4,160.1,18.10576923,0.1,35.7,0.05,38.30612245,35.08,170.0,18.03333333,459.0,-44.54545455,11.0,0.2,170.0,166.4666667,15.0,400.0,69.5,2.0,77.0,411.7333333,24.0,,418.0,73.2,8.3,173.3935484,15.0,27.07666667,409.755102,2515.0,0.1,26.6,18.3,0.09,310.5272727,74.8,88.08163265,0.53391,1,TRAIN_772,T_31,2022-10-22 8:45
10.06,,36.0,79.4,70.5,164.5,18.13761468,0.2,37.2,0.07,39.08,36.50333333,185.0,18.16666667,460.54761900000005,-47.27272727,11.0,0.26,174.0,179.83333330000002,14.0,421.0,69.4,2.0,78.0,411.2333333,21.0,22897.0,409.0,75.7,8.8,172.516129,16.0,27.05766667,409.84,2517.0,0.3,26.6,17.9,0.08,311.4545455,73.4,87.78,0.52804,1,TRAIN_773,T_31,2022-10-22 8:54
10.22,13321.0,35.0,78.4,67.4,159.3,17.98214286,0.1,37.2,0.07,38.42857143,36.03870968,177.0,18.38709677,458.3142857,-52.72727273,12.0,0.26,167.0,174.16129030000002,19.0,399.0,69.5,1.0,77.0,411.0967742,25.0,,388.0,73.2,8.5,170.583871,15.0,27.0616129,410.2040816,2516.0,0.2,26.6,12.4,0.08,305.63636360000004,74.8,87.79591837,0.53654,2,TRAIN_774,T_31,2022-10-22 12:48
10.22,13335.0,35.0,78.4,67.4,161.0,18.09821429,0.1,36.2,0.07,39.08163265,35.57096774,178.0,18.29032258,458.8055556,-55.81818182,12.0,0.21,175.3,172.2580645,19.0,398.0,69.5,1.0,77.0,412.5483871,23.0,,408.0,73.2,8.5,177.716129,15.0,27.05935484,410.0612245,2514.0,0.3,26.6,9.7,0.09,306.7090909,74.8,87.91836735,0.54534,2,TRAIN_775,T_31,2022-10-22 12:56
10.03,,36.0,79.4,70.5,155.0,18.10714286,0.2,37.7,0.06,37.95918367,36.61935484,184.0,18.38709677,453.3684211,-43.81818182,11.0,0.22,169.9,178.7741935,14.0,411.0,69.4,0.0,78.0,411.1612903,23.0,23395.0,409.0,75.7,8.8,174.6741935,14.0,27.06677419,409.7142857,2515.0,0.6,26.6,13.9,0.08,310.5818182,73.4,87.95918367,0.52862,1,TRAIN_776,T_31,2022-10-22 21:39
10.25,13962.0,35.0,78.4,67.4,158.5,18.13461538,0.2,35.2,0.04,38.20408163,34.53333333,164.0,18.23333333,453.0232558,-41.45454545,12.0,0.22,172.1,160.2333333,13.0,389.0,69.5,0.0,77.0,410.8,23.0,,384.0,73.2,8.3,176.4741935,16.0,27.06933333,410.3673469,2520.0,0.2,26.6,5.0,0.08,304.63636360000004,74.8,87.97959184,0.54735,2,TRAIN_777,T_31,2022-10-22 21:47
10.22,14170.0,35.0,78.4,67.4,163.1,18.03738318,0.2,36.2,0.05,38.57142857,35.53225806,177.0,18.67741935,451.5384615,-42.54545455,12.0,0.15,177.9,173.4193548,13.0,399.0,69.5,1.0,77.0,412.0967742,24.0,,387.0,73.2,8.5,172.1741935,14.0,27.06516129,410.14285710000007,2515.0,0.2,26.6,18.1,0.09,303.0181818,74.8,87.81632653,0.53583,2,TRAIN_778,T_31,2022-10-23 2:17
10.09,,36.0,79.4,70.5,161.0,18.10185185,0.3,36.7,0.05,37.30612245,36.27419355,183.0,18.548387100000003,449.2,-51.45454545,12.0,0.2,177.5,178.16129030000002,17.0,419.0,69.4,1.0,78.0,412.38709680000005,22.0,23637.0,409.0,75.7,8.7,170.0419355,14.0,27.05354839,410.0612245,2514.0,0.3,26.6,9.8,0.09,308.0181818,73.4,87.75510204,0.53154,1,TRAIN_779,T_31,2022-10-23 2:25
10.12,,36.0,79.4,70.5,155.7,18.06666667,0.1,35.7,0.06,38.28571429,35.61666667,177.0,18.5,453.3333333000001,-49.81818182,11.0,0.2,176.1,172.93333330000002,16.0,399.0,69.4,3.0,78.0,410.3333333,21.0,23881.0,400.0,75.7,8.5,172.3833333,13.0,27.06466667,410.3061224,2521.0,0.3,26.6,13.8,0.08,304.1454545,73.4,87.83673469,0.53251,1,TRAIN_780,T_31,2022-10-23 8:15
10.25,14441.0,35.0,78.4,67.4,161.0,18.13513514,0.3,35.7,0.06,38.10204082,35.1,175.0,18.16666667,455.4883721,-54.72727273,12.0,0.31,174.1,170.9666667,14.0,376.0,69.5,1.0,77.0,411.8,22.0,,382.0,73.2,8.5,174.4645161,15.0,27.065,410.3877551000001,2517.0,0.4,26.6,8.7,0.08,304.7818182,74.8,87.85714286,0.54966,2,TRAIN_781,T_31,2022-10-23 8:23
10.15,,36.0,79.4,70.5,151.4,18.16190476,0.1,36.2,0.06,38.91836735,35.66451613,178.0,18.25806452,461.8947368,-55.45454545,12.0,0.24,166.1,172.4193548,19.0,379.0,69.4,3.0,78.0,412.1935484,23.0,24127.0,386.0,75.7,8.5,172.36333330000002,15.0,27.05806452,409.9387755,2513.0,0.2,26.6,14.3,0.08,309.1818182,73.4,87.91836735,0.53261,1,TRAIN_782,T_31,2022-10-23 10:20
10.15,,36.0,79.4,70.5,155.0,18.01801802,0.1,36.2,0.07,39.36734694,35.16774194,169.0,18.41935484,464.4054054,-55.63636364,12.0,0.25,171.0,166.80645159999997,13.0,404.0,69.4,3.0,78.0,412.0967742,21.0,24141.0,409.0,75.7,8.3,173.3612903,18.0,27.06741935,410.2244898,2518.0,0.2,26.6,19.2,0.08,311.6181818,73.4,87.85714286,0.53099,1,TRAIN_783,T_31,2022-10-23 10:29
10.12,,36.0,79.4,70.5,162.1,18.0754717,0.2,35.7,0.05,38.85714286,35.26451613,177.0,18.22580645,463.125,-65.81818182,12.0,0.24,178.7,170.7096774,16.0,395.0,69.4,1.0,78.0,411.1612903,23.0,24373.0,428.0,75.7,8.5,175.01,13.0,27.05548387,410.0408163,2514.0,0.3,26.6,11.7,0.08,309.4545455,73.4,87.87755102,0.53137,1,TRAIN_784,T_31,2022-10-23 15:53
10.22,14914.0,35.0,78.4,67.4,154.1,18.06422018,0.2,36.7,0.06,39.02040816,35.93333333,178.0,18.43333333,462.1052632,-65.63636364,12.0,0.17,170.1,174.93333330000002,19.0,407.0,69.5,1.0,77.0,411.9,20.0,,409.0,73.2,8.5,174.1064516,15.0,27.04966667,410.4489796,2515.0,0.2,26.6,15.3,0.09,312.8909091,74.8,87.97959184,0.53799,2,TRAIN_785,T_31,2022-10-23 16:02
10.12,,36.0,79.4,70.5,145.8,18.11009174,0.1,35.7,0.05,38.53061224,35.05483871,172.0,18.41935484,461.8292683,-63.27272727,11.0,0.19,170.1,167.67741940000002,15.0,399.0,69.4,0.0,78.0,411.7741935,22.0,24375.0,409.0,75.7,8.4,173.30645159999997,12.0,27.07290323,410.4897959,2525.0,0.2,26.6,10.0,0.08,311.5272727,73.4,87.81632653,0.53245,1,TRAIN_786,T_31,2022-10-23 16:10
10.22,14917.0,35.0,78.4,67.4,158.1,18.09174312,0.1,36.2,0.04,38.63265306,35.23225806,171.0,18.35483871,460.3902438999999,-62.72727273,11.0,0.22,169.9,168.5806452,17.0,388.0,69.5,2.0,77.0,411.3548387,20.0,,389.0,73.2,8.4,175.2741935,15.0,27.06645161,410.122449,2512.0,0.2,26.6,14.0,0.09,311.4909091,74.8,87.93877551,0.53712,2,TRAIN_787,T_31,2022-10-23 16:18
10.12,,36.0,79.4,70.5,156.1,18.17924528,0.2,35.7,0.06,38.46938776,35.33225806,172.0,18.29032258,460.4634146000001,-64.0,10.0,0.24,175.4,169.516129,15.0,416.0,69.4,1.0,78.0,411.9677419,23.0,24380.0,420.0,75.7,8.4,177.8580645,14.0,27.05548387,410.6122449,2513.0,0.2,26.6,6.3,0.08,309.47272730000003,73.4,87.75510204,0.5315,1,TRAIN_788,T_31,2022-10-23 16:26
10.22,14921.0,35.0,78.4,67.4,156.2,18.43589744,0.1,36.7,0.06,38.81632653,36.04193548,178.0,18.38709677,458.8108108,-66.54545455,11.0,0.22,171.0,172.516129,12.0,421.0,69.5,2.0,77.0,411.5483871,23.0,,428.0,73.2,8.5,173.4193548,16.0,27.06580645,410.6938776,2513.0,0.2,26.6,19.2,0.08,308.43636360000005,74.8,87.93877551,0.53654,2,TRAIN_789,T_31,2022-10-23 16:34
10.12,,36.0,79.4,70.5,161.9,18.20689655,0.2,34.7,0.07,39.20408163,34.61666667,164.0,18.33333333,462.0,-65.27272727,12.0,0.25,173.4,162.0333333,18.0,400.0,69.4,1.0,78.0,412.1333333,23.0,24383.0,409.0,75.7,8.3,170.9903226,14.0,27.068,411.2040816,2521.0,0.1,26.6,13.6,0.08,310.8181818,73.4,87.79591837,0.53183,1,TRAIN_790,T_31,2022-10-23 16:42
10.19,15326.0,35.0,78.4,67.4,164.2,18.1,0.2,37.2,0.05,39.24489796,34.58709677,173.0,17.96774194,467.6052632,-57.09090909,12.0,0.24,178.9,163.9677419,17.0,373.0,69.5,1.0,77.0,411.38709680000005,23.0,,386.0,73.2,8.5,174.8774194,13.0,27.06064516,410.6530612,2522.0,0.4,26.6,15.9,0.08,311.5818182,74.8,87.95918367,0.53529,2,TRAIN_791,T_31,2022-10-23 22:07
10.09,,36.0,79.4,70.5,159.1,18.05555556,0.1,37.7,0.05,39.20408163,36.01666667,173.0,18.26666667,464.4047619,-60.0,12.0,0.25,175.6,170.9666667,16.0,394.0,69.4,1.0,78.0,411.3666667,25.0,24735.0,378.0,75.7,8.4,171.6677419,11.0,27.06466667,410.7346939,2512.0,0.1,26.6,21.2,0.08,312.9272727,73.4,87.77551020000001,0.53122,1,TRAIN_792,T_31,2022-10-23 22:15
10.15,15567.0,35.0,78.4,67.4,161.1,18.08823529,0.2,37.2,0.06,38.59183673,36.07096774,177.0,18.09677419,461.78048780000006,-56.36363636,12.0,0.32,175.3,173.2258065,13.0,376.0,69.5,2.0,77.0,412.1935484,21.0,,372.0,73.2,8.5,175.7903226,13.0,27.05741935,410.6326531,2513.0,0.3,26.6,15.6,0.08,309.3636364,74.8,87.79591837,0.53483,1,TRAIN_793,T_31,2022-10-24 2:15
10.15,15581.0,36.0,78.4,67.4,163.4,18.10091743,0.2,36.7,0.05,38.81632653,35.89354839,178.0,18.06451613,459.0,-59.81818182,12.0,0.26,173.9,175.19354840000003,12.0,394.0,69.5,3.0,77.0,411.4516129,23.0,,379.0,73.2,8.5,173.583871,16.0,27.04677419,409.5102041,2510.0,0.2,26.6,12.9,0.08,303.9818182,74.8,87.73469388,0.52926,1,TRAIN_794,T_31,2022-10-24 2:23
10.06,,36.0,79.4,70.5,150.1,18.10891089,0.2,36.7,0.05,39.7755102,35.76451613,178.0,18.61290323,464.6136364,-55.45454545,11.0,0.25,171.9,174.0645161,12.0,400.0,69.4,2.0,78.0,411.2258065,21.0,25190.0,391.0,75.7,8.5,171.37419350000002,15.0,27.06322581,410.0,2517.0,0.3,26.6,10.3,0.09,312.6727273,73.4,87.77551020000001,0.53078,1,TRAIN_795,T_31,2022-10-24 6:25
10.19,15811.0,35.0,78.4,67.4,156.0,18.10434783,0.2,36.2,0.06,39.46938776,35.89677419,177.0,18.12903226,463.2285714,-58.18181818,12.0,0.24,175.8,174.16129030000002,14.0,388.0,69.5,3.0,77.0,411.8064516,23.0,,386.0,73.2,8.5,174.03870969999997,14.0,27.05580645,410.1836735,2514.0,0.1,26.6,13.2,0.09,302.2727273,74.8,87.91836735,0.53391,1,TRAIN_796,T_31,2022-10-24 6:34
10.03,,36.0,79.4,70.5,154.1,18.14285714,0.2,35.7,0.1,38.2244898,34.76451613,168.0,18.96774194,459.3953488,-55.45454545,12.0,0.21,175.2,166.0645161,12.0,376.0,69.4,3.0,78.0,411.8709677,24.0,25442.0,425.0,75.7,8.3,177.7166667,13.0,27.05967742,410.3469388,2515.0,0.1,26.6,8.3,0.08,310.2909091,73.4,87.65306122,0.52655,1,TRAIN_797,T_31,2022-10-24 12:25
10.15,16062.0,35.0,78.4,67.4,159.6,18.03508772,0.1,36.2,0.05,38.59183673,35.55483871,179.0,18.83870968,454.7142857,-58.54545455,12.0,0.26,175.5,171.4193548,16.0,416.0,69.5,1.0,77.0,411.9677419,21.0,,408.0,73.2,8.5,168.95,12.0,27.06806452,410.2244898,2518.0,0.4,26.6,7.5,0.08,308.9454545,74.8,87.79591837,0.53388,1,TRAIN_798,T_31,2022-10-24 12:33
10.03,,36.0,79.4,70.5,166.0,18.11818182,0.2,36.2,0.05,38.7755102,35.37741935,174.0,18.48387097,458.05,-58.0,12.0,0.2,172.1,168.67741940000002,15.0,394.0,69.4,2.0,78.0,411.7419355,21.0,25682.0,380.0,75.7,8.4,176.483871,14.0,27.05741935,409.8163265,2520.0,0.2,26.6,8.9,0.08,312.1454545,73.4,87.57142857,0.53056,1,TRAIN_799,T_31,2022-10-24 16:35
10.19,16301.0,35.0,78.4,67.4,156.2,18.06481481,0.2,36.2,0.05,38.97959184,35.39354839,178.0,18.70967742,458.6363636,-57.27272727,12.0,0.25,167.8,171.0645161,14.0,394.0,69.5,2.0,77.0,411.8709677,20.0,,396.0,73.2,8.5,175.1806452,15.0,27.078387100000004,409.8367347,2521.0,0.3,26.6,12.3,0.08,312.6909091,74.8,87.79591837,0.53368,1,TRAIN_800,T_31,2022-10-24 16:44
10.0,,36.0,79.4,70.5,157.4,18.125,0.2,36.2,0.06,39.30612245,35.87096774,178.0,21.29032258,467.725,-53.81818182,12.0,0.25,170.3,174.67741940000002,15.0,411.0,69.4,1.0,78.0,413.1290323,23.0,25926.0,409.0,75.7,8.5,173.6566667,15.0,27.05935484,410.2653061,2531.0,0.4,26.6,14.1,0.08,307.6727273,73.4,88.30612245,0.52699,1,TRAIN_801,T_31,2022-10-25 0:09
10.22,16545.0,35.0,78.4,67.4,163.2,18.13084112,0.2,36.2,0.06,38.7755102,35.82903226,177.0,20.22580645,466.5238095,-60.36363636,13.0,0.26,174.7,172.0322581,11.0,400.0,69.5,2.0,77.0,412.2258065,24.0,,400.0,73.2,8.5,173.7225806,15.0,27.06548387,410.2244898,2527.0,0.2,26.6,12.2,0.08,302.5272727,74.8,87.91836735,0.53594,2,TRAIN_802,T_31,2022-10-25 0:17
10.19,16772.0,35.0,78.4,67.4,157.1,18.11320755,0.2,38.7,0.06,39.18367347,36.45,189.0,19.43333333,462.3529412,-63.09090909,12.0,0.23,166.1,180.1,16.0,388.0,69.5,0.0,77.0,412.1333333,21.0,,379.0,73.2,8.9,175.13548390000005,14.0,27.051,410.6938776,2534.0,0.6,26.6,11.4,0.08,303.5090909,74.8,87.79591837,0.53441,1,TRAIN_803,T_31,2022-10-25 4:23
10.09,,35.0,79.4,70.5,160.6,18.15533981,0.1,36.2,0.07,39.0,35.36129032,176.0,19.77419355,467.06382980000006,-62.90909091,12.0,0.22,173.0,171.0322581,10.0,394.0,69.4,2.0,78.0,410.9032258,24.0,26165.0,386.0,75.7,8.5,177.31612900000002,14.0,27.06483871,410.1836735,2521.0,0.2,26.6,14.8,0.07,313.0727273,73.4,87.71428571,0.53318,1,TRAIN_804,T_31,2022-10-25 4:31
10.15,17009.0,36.0,78.4,67.4,141.1,18.0,0.1,37.2,0.05,38.2244898,36.07096774,179.0,19.38709677,458.5777778,-60.0,12.0,0.21,176.9,176.5806452,14.0,376.0,69.5,1.0,77.0,411.9032258,25.0,,386.0,73.2,8.6,176.2258065,15.0,27.06387097,411.3673469,2518.0,0.2,26.6,8.9,0.08,308.9818182,74.8,87.85714286,0.52901,1,TRAIN_805,T_31,2022-10-25 11:32
10.06,,36.0,79.4,70.5,155.7,18.14018692,0.2,37.2,0.06,38.26530612,36.01666667,178.0,19.4,461.1489362,-59.81818182,12.0,0.2,168.8,173.8,14.0,390.0,69.4,2.0,78.0,411.9666667,22.0,26404.0,409.0,75.7,8.5,174.11,14.0,27.068,411.8367347,2523.0,0.2,26.6,10.9,0.08,309.9818182,73.4,87.79591837,0.53031,1,TRAIN_806,T_31,2022-10-25 11:41
10.19,17251.0,35.0,78.4,67.4,158.4,18.06086957,0.2,35.7,0.04,38.46938776,35.23225806,178.0,21.83870968,460.6470588,-59.81818182,12.0,0.21,172.3,170.5483871,12.0,376.0,69.5,0.0,77.0,412.0322581,22.0,,356.0,73.2,8.5,172.1451613,14.0,27.07322581,411.0,2531.0,0.3,26.6,10.2,0.08,303.9272727,74.8,87.79591837,0.53247,1,TRAIN_807,T_31,2022-10-25 18:38
10.03,,36.0,79.4,70.5,159.1,18.35897436,0.2,37.2,0.04,38.46938776,36.47419355,182.0,20.87096774,461.6976744,-61.63636364,11.0,0.24,174.5,179.7741935,15.0,400.0,69.4,2.0,78.0,411.8709677,23.0,26645.0,386.0,75.7,8.6,172.57741940000005,12.0,27.09064516,410.5102041,2521.0,0.1,26.6,7.0,0.08,306.3272727,73.4,87.65306122,0.52835,1,TRAIN_808,T_31,2022-10-25 18:46
10.06,,36.0,79.4,70.5,155.4,18.17924528,0.3,36.7,0.06,39.16326531,35.95483871,181.0,19.87096774,462.0454545,-60.72727273,12.0,0.22,178.1,174.83870969999998,18.0,404.0,69.4,4.0,78.0,411.2580645,24.0,26863.0,409.0,75.7,8.7,173.1033333,17.0,27.08129032,410.3673469,2522.0,0.4,26.6,14.8,0.08,303.2545455,73.4,87.89795918,0.529,1,TRAIN_809,T_31,2022-10-25 23:41
10.15,17498.0,36.0,78.4,67.4,163.1,18.15454545,0.2,36.2,0.07,39.63265306,35.66774194,175.0,19.4516129,464.5384615,-60.0,12.0,0.2,182.1,172.2580645,13.0,394.0,69.5,3.0,77.0,411.0322581,24.0,,409.0,73.2,8.5,177.8516129,15.0,27.06451613,409.5714286000001,2519.0,0.1,26.6,9.2,0.08,312.7090909,74.8,87.83673469,0.52999,1,TRAIN_810,T_31,2022-10-25 23:49
10.09,,35.0,79.4,70.5,159.1,18.14953271,0.2,37.2,0.06,38.55102041,36.23225806,182.0,19.90322581,461.0277778,-57.09090909,12.0,0.25,173.4,175.5806452,15.0,405.0,69.4,1.0,78.0,411.3225806,23.0,27095.0,409.0,75.7,8.7,172.9741935,17.0,27.06451613,409.6530612,2525.0,0.3,26.6,15.9,0.08,311.9818182,73.4,87.83673469,0.53221,1,TRAIN_811,T_31,2022-10-26 5:48
10.19,17733.0,35.0,78.4,67.4,157.9,18.09734513,0.2,36.2,0.07,39.28571429,35.50645161,182.0,19.83870968,462.6410256,-57.27272727,12.0,0.24,177.0,175.2580645,15.0,398.0,69.5,3.0,77.0,410.8709677,21.0,,378.0,73.2,8.7,171.3612903,14.0,27.05935484,409.9591837,2518.0,0.3,26.6,11.0,0.08,306.1636364,74.8,87.71428571,0.53297,1,TRAIN_812,T_31,2022-10-26 5:56
9.97,,36.0,79.4,70.5,158.1,18.12380952,0.3,35.7,0.04,38.14285714,35.03333333,172.0,22.16666667,459.4782609,-58.54545455,12.0,0.21,169.1,164.93333330000002,19.0,400.0,69.4,2.0,78.0,411.8666667,23.0,27336.0,409.0,75.7,8.3,174.083871,14.0,27.069000000000003,410.3265306,2526.0,0.3,26.6,13.9,0.08,310.3090909,73.4,88.08163265,0.5261,1,TRAIN_813,T_31,2022-10-26 14:37
